example_id,pair_id,conversation_id,customer_message,context_before_customer,brand_response,is_initial_inquiry,existing_heuristic_intent,existing_candidate_intents,hard_case_category,response_type,sampling_stratum,human_primary_intent,human_secondary_intents,human_is_ambiguous,human_is_multi_intent,human_notes,annotation_status,annotation_method,suggested_primary_intent,suggested_secondary_intents,suggested_is_ambiguous,suggested_is_multi_intent,suggested_notes,suggestion_confidence,suggestion_reasoning
cand_0234,pair_2239699_2239698,2239699,"@115888 time to update the app for the iPhone X. Come on now, get busy wit it!",,"@653039 Hey Adrian! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /GU",True,app_technical_device,app_technical_device,normal,Other / Miscellaneous,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0235,pair_2239807_2239805,2239807,Wtf why is @118062 album not in @115888 yet?!? #RepuationOutNow #reputation,,"@308351 Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /MX",True,unclear_insufficient_context,,sarcasm_slang_hostile,Other / Miscellaneous,hard_case_sarcasm_slang_hostile,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0236,pair_2251522_2251520,2251522,@SpotifyCares hey my account “nick_murray4” was hacked and had the email changed on me without me doing it. Can you guys check it out and see if you can get it back to me?,,@655905 Hey there! We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /CG,True,account_access_credentials,account_access_credentials,normal,Other / Miscellaneous,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0237,pair_2259763_2259762,2259763,@SpotifyCares am i eligible for the student discount with hulu if i am applied and going to go to GRCC in less than a year?,,"@658012 Hey there! To be eligible for the student discount, you must be currently enrolled to any accredited colleges or universities /LO",True,plan_management_discount,plan_management_discount,normal,Information / Explanation,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0238,pair_2264760_2264759,2264760,So @116380 don’t have Reputation....,,"@659247 Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /LO",True,unclear_insufficient_context,,insufficient_context,Other / Miscellaneous,hard_case_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only. Very short message with no disambiguating context.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0239,pair_2275358_2275357,2275358,Since when does @115888 skip and stutter? This is what I pay premium for? I want a song to skip I'll dig out my Mum's old Wham records!,,@661796 Hey there! That's not cool. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /CG,True,billing_subscription_payment,billing_subscription_payment,normal,Troubleshooting / Actionable,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0240,pair_2284413_2284411,2284415,@SpotifyCares Thanks a bunch. 👍👍👍👍,"Customer: @115888 can you guys pls make Nigeria part of your region! Plsss we love music too!!!
Brand: @663845 Hey! We've just replied to your DM. Check your Messages 🙂 /BM",@663845 No worries! Let us know if we can help you with anything else /BM,False,content_catalog_licensing,,context_dependent_followup,Generic Acknowledgement,hard_case_context_dependent_followup,content_catalog_licensing,,False,False,,reviewed,human_override,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0241,pair_2286603_2286601,2286603,Please do not use #Spotify++ it is a scam and steals those who pay for Spotify’s account! @115888 @SpotifyCares,,@202769 Hey Jonathan! Could you give us a bit more info about what's going on? We'll do our best to help you out /BH,True,billing_subscription_payment,billing_subscription_payment,normal,Clarification / Request for Info,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0242,pair_2289765_2289764,2289765,@SpotifyCares Please read DM👍🏼,,@665200 Hey! We've replied to your DM. We'll carry on helping out there /YM,True,unclear_insufficient_context,,insufficient_context,Other / Miscellaneous,hard_case_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only. Very short message with no disambiguating context.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0243,pair_2297927_2297928,2297925,@SpotifyCares Alrighty then 🙂,"Customer: Why isn’t So High by @90534 on @115888 🤔🤔
Brand: @667063 Hey there. We’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /TC
Customer: @SpotifyCares But you have G-Wagon and not So High woooowww
Brand: @667063 We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF","@667063 Awesome! If you ever need anything else, just shout and we'll come running 🏃 /DF",False,unclear_insufficient_context,,context_dependent_followup,Other / Miscellaneous,hard_case_context_dependent_followup,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0244,pair_2301129_2301128,2301129,"Wait
That’s like a bit far away from 
„Recently“ for me to be honest …
Maybe a newer update from you? @SpotifyCares https://t.co/erHahGcrPF",,"@153614 We understand where you're coming from. Rest assured, we'll pass your feedback onto the right team. Let us know if there's anything else /DV",True,app_technical_device,app_technical_device,normal,Other / Miscellaneous,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0245,pair_2305894_2305893,2305894,Why isnt my Premium for family accepting the added family members @SpotifyCares,,@668995 Hey! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt,True,unclear_insufficient_context,,normal,Redirect / DM,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0246,pair_2309920_2309918,2309920,Y'all sleep on so many songs bruh. @115888,,"@669941 We’d love to have all of the world's music available, but we have some info about content here: https://t.co/0i8GpimuDa /SU",True,other_miscellaneous,,sarcasm_slang_hostile,Other / Miscellaneous,hard_case_sarcasm_slang_hostile,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0247,pair_2312952_2312951,2312952,"I really wish @115888 increased the maximum amount of songs you can download. 3,333 is not enough",,@670748 We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,True,offline_downloads_issue,offline_downloads_issue,normal,Other / Miscellaneous,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0248,pair_2313470_2313469,2313470,just discovered that your daily mixes repeat if you listen for more than like... 40 minutes. fix it @115888 @SpotifyCares,,"@670859 Hey, thanks for the feedback. The amount of mixes you’re served up depends on the amount and diversity of your listening history /NQ",True,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0249,pair_2322110_2322109,2322110,Sorry @115888 it was time for us to part ways...,,"@672884 Hey! We didn't do something wrong, did we? https://t.co/SNXVal9vTi Could you DM us your account's email address? /JL",True,other_miscellaneous,,normal,Redirect / DM,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0250,pair_2336812_2336811,2336812,"@SpotifyCares Please add the ""explicit"" tag to the following song spotify:track:021txSheRym293iUdf6vPZ at 50 seconds in is the F word",,"@576786 Hey, we hear you! To help make it happen, we’d recommend showing your support for the idea here: https://t.co/CdI1SXS9B4 /RB",True,other_miscellaneous,,normal,Other / Miscellaneous,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0251,pair_2338879_2338878,2338879,"@115888 on two separate occasions, after an upgrade the songs I had marked as download reverted to none download. Bummer when on the train.",,"@676584 Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",True,offline_downloads_issue,offline_downloads_issue,normal,Redirect / DM,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0252,pair_2338881_2338880,2338881,"@SpotifyCares I can't listen to specific artists on spotify, it shows them but music won't play",,@257354 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /AR,True,playback_streaming_issue,playback_streaming_issue,normal,Other / Miscellaneous,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0253,pair_2349662_2349661,2349662,"@SpotifyCares 
I am signed up for concert info for the @62471 but I have not received the email with the password for the presale! Please help!!!",,@679166 Hey there! We've just sent you a DM 🙂 /DF,True,account_access_credentials,account_access_credentials,normal,Other / Miscellaneous,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0254,pair_2353936_2353935,2353938,@SpotifyCares Thank you!,"Customer: @SpotifyCares I just purchased the student discount but already had premium. Will it automatically update? Or will i charged twice?
Brand: @680151 Hey Sean! Don't worry, you won't be charged twice, the new rate will start automatically on your next renewal date 🙂 /KL","@680151 You're welcome! If you ever need anything else, just shout and we'll come running 🏃 /KL",False,billing_subscription_payment,,context_dependent_followup,Generic Acknowledgement,multi_turn_followup,billing_subscription_payment,,False,False,,reviewed,human_override,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0255,pair_2368004_2368002,2368006,"@115888 like Liz calloway has the OG hits on her album so nbd, but where's Rasputin's THEME SONG that good shit isn't even in the musical !!!!!!! He's the villain um",Customer: I am HERE for the Anastasia musical soundtrack BUT @115888 how dare you delete the music from the aminated 1997 version !!! That's what I grew up on !!! I'm pissed yo (still boppin to these tunes tho),"@683433 Hey there, we hear you! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB",False,other_miscellaneous,,normal,Information / Explanation,multi_turn_followup,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0256,pair_2391980_2391978,2391980,@115888 another update today and still not optimized for iPhone X. Your app is making my eyes burn with those horrible black bars!!!,,"@688879 Hi Michael, we understand - we’re working on it as we speak. Stay tuned /AC",True,app_technical_device,app_technical_device,normal,Other / Miscellaneous,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0257,pair_2404028_2404027,2404028,"Ok @115888, I am getting really tired of the grayed out songs that I used to be able to play and now for whatever reason, I can't! This is becoming a serious pain point for users like me, and there are plenty of competitors. Just saying.",,"@691523 Hi Fina, help's here. Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /NY",True,content_catalog_licensing,content_catalog_licensing,normal,Clarification / Request for Info,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0258,pair_2408808_2408807,2408808,"Okay why does my music pause every time I get a notification @115888 @917 @123765 @115858 

I need answers",,"@692631 Hi there! Can you let us know the device, operating system, and Spotify version you're rocking? We'll see what we can suggest /JM",True,playback_streaming_issue,"playback_streaming_issue,playlist_library_curation",multi_intent,Clarification / Request for Info,hard_case_multi_intent,,,,,,pending,,playback_streaming_issue,playlist_library_curation,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, playlist_library_curation); guideline priority rules select playback_streaming_issue."
cand_0259,pair_2409470_2409469,2409470,@SpotifyCares yo can y’all help me with this family plan? Every time I try to add a member it won’t let me redeem them https://t.co/5c6se7FoM0,,"@692807 Hey, help's arrived! Could you send us a DM with your account's email address or username? We'll take a look backstage /CH https://t.co/ldFdZRiNAt",True,plan_management_discount,plan_management_discount,normal,Redirect / DM,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0260,pair_2410586_2410585,2410586,"@SpotifyCares hello, I've been told to contact you by @118101 to request a refund as I'm being billed twice by Spotify. I told EE when my first bill was produced to remove the charge but they haven't. Can I have a refund for the 13 months I've been paying via my phone bill please?",,@693068 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0261,pair_2412640_2412638,2412640,@115888 do you want to explain why itty biggy piggy is no where to be found? @498224,,@693581 Hey there! What country is your Spotify account set to? We'll check behind the scenes /MC,True,unclear_insufficient_context,,normal,Clarification / Request for Info,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0262,pair_2414568_2414569,2414564,@SpotifyCares  https://t.co/JtuaQ3A7dg,"Customer: @115888 here we are again. All my downloaded music gone. What makes it even better its my first day of holiday in Tenerife with no music.....well played spotify
Brand: @570961 Hi again! Did the steps previously provided work? Also, did this happen while you're online streaming or were you listening offline? /PK
Customer: @SpotifyCares Downloaded last night. Went to listen on the plane and all gone
Brand: @570961 We're sorry to hear about that. Can you check if your phone has any cache-clearing apps? /DV
Customer: @SpotifyCares None what so ever. Currently using a samsung galaxy s7
Brand: @570961 Can you DM us the current version of your Spotify app? We'll check a few things backstage /KT https://t.co/ldFdZRiNAt",@570961 Got it. Can you send us a DM to confirm if all your songs are saved in your SD card or internal storage? We'll see what we can do /HR https://t.co/ldFdZRiNAt,False,offline_downloads_issue,,context_dependent_followup,Redirect / DM,hard_case_context_dependent_followup,,,,,,pending,,offline_downloads_issue,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches offline_downloads_issue."
cand_0263,pair_2439894_2439892,2439894,"@SpotifyCares Are there any known issues with Spotify running on High Sierra? Whenever I play music, my whole Macbook goes really slow, scrolling is juddery and keyboard cannot keep up with typing. Stops when I stop playing music, even with app still open?",,"@699798 Hi Shane. Don't worry, we'll look into this. Can you tell us what's the exact app version you're using? We'll see what we can suggest /JU",True,playback_streaming_issue,playback_streaming_issue,normal,Clarification / Request for Info,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0264,pair_2466901_2466900,2466901,I wish we had Spotify in our country so I could stream with the rest of ARMY☹️,,"@150783 We hear you! We don't have any info on this right now, but we'll be sure to announce any news at https://t.co/8zO4WCXX7C as well /TB",True,content_catalog_licensing,content_catalog_licensing,normal,Other / Miscellaneous,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0265,pair_2473653_2473652,2473653,"@SpotifyCares I’m trying to renew my premium subscription through Vodafone, can’t log in with email, Spotify username, or through Facebook?",,@707280 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,True,account_access_credentials,account_access_credentials,normal,Redirect / DM,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0266,pair_2482210_2482209,2482210,"@SpotifyCares I'm having trouble adding a family member to my Family Plan, the link goes to an ""Something's wrong, try again"" error, help me",,@709206 Hey Giovanni! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt,True,plan_management_discount,plan_management_discount,normal,Redirect / DM,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0267,pair_2483538_2483540,2483539,"@SpotifyCares laptop, windows","Customer: @115888 wyd suddenly playing music from banners when im trying to listen to concentration music and im hearing idris elba talk about Sky
Brand: @709531 Hey! Can you let us know which device and operating system you're using? We'll see what we can suggest /NQ",@709531 Got it. Which Spotify version are you running? Does the same thing happen when you're using a different device? /MA,False,playback_streaming_issue,,context_dependent_followup,Clarification / Request for Info,hard_case_context_dependent_followup,,,,,,pending,,playback_streaming_issue,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches playback_streaming_issue."
cand_0268,pair_2484420_2484418,2484420,"@151631 Hi,  Could you please help me to create an account so that I can access https://t.co/3Wp4A39X22?

Currently, the signup page is showing me 404s and heartbreaks! https://t.co/s6Ldjna52Y",,"@709749 Hey Roopesh! We've spotted your DM, we'll reply there with some more info /J",True,unclear_insufficient_context,,normal,Other / Miscellaneous,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0269,pair_2517250_2517253,2517255,@SpotifyCares Gooood lookin,"Customer: @115888 can yall do me a big favor
Brand: @717059 Hey there! What can we do for you today? 🙂 /KT
Customer: @SpotifyCares Brooooo im real life struggling and I need the spotify premium b
Brand: @717059 Don't worry. If you haven't had Premium yet, you can get a free trial at https://t.co/WB5TSxRfDe 🙂 /KT","@717059 Cool! If you ever need us again, just... https://t.co/AUc7DGJpgF 💚 /KT",False,unclear_insufficient_context,,context_dependent_followup,Other / Miscellaneous,hard_case_context_dependent_followup,plan_management_discount,,False,False,,reviewed,human_override,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0270,pair_2518433_2518435,2518434,"@SpotifyCares Yeah, it's hafellfox.","Customer: @115888 is there a way to change my payment details from the mobile app? Your FAQ directs me to the desktop version.
Brand: @717377 Hey! We're afraid you're unable to change your payment info using the app. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt",@717377 Thanks! We'd like to share something to you in private. Could you send us a DM using the link we gave earlier? /JS,False,account_access_credentials,,context_dependent_followup,Redirect / DM,hard_case_context_dependent_followup,,,,,,pending,,account_access_credentials,billing_subscription_payment,False,True,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,medium,"Multiple taxonomy patterns matched (account_access_credentials, billing_subscription_payment); guideline priority rules select account_access_credentials."
cand_0271,pair_2527167_2527166,2527167,@115888 when are you planning to update your app to support the iPhone 10 display..?? So irritating 😒😒,,"@120052 Hey Ricky! We don't have any more info to share right now, but we’re working on it as we speak. Stay tuned /KB",True,app_technical_device,app_technical_device,normal,Other / Miscellaneous,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0272,pair_2545844_2545845,2545846,"@SpotifyCares This is a screenshot after I selected ""go to album"" should show all songs and it's actually missing 2 HYFR is supposed to go after look what you've done and another song the ride is supposed to go after practice https://t.co/TrlmpTyodm","Customer: @SpotifyCares why is HYFR (Hell Yeah Fucking Right) not showing up on Take Care a day after the 6 year anniversary of Take Care? Saved entire album and it's not there even pressed ""go to album"" and it's not there...
Customer: @SpotifyCares @SpotifyCares actually entire take care album is messed up and it's missing a song. I try to play a song and it just bounces around the album and plays a random song. I checked other albums and artists and take care is the only one that's doing this...
Brand: @723613 Hey Benji. Can you send us a link to the album? Just tap the three dots &gt; Copy Link. We'll take a look backstage /LM
Customer: @SpotifyCares https://t.co/8PU6eE3RDO
Brand: @723613 Thanks for the info. Sometimes content becomes unavailable due to licensing. More info at https://t.co/YlV1IAXwsi. We hope this clears things up. Let us know if you have any other questions /LM
Customer: @SpotifyCares Like I would select the song right before HYFR and then in the bottom it would say HYFR is loading up and then it seemed like the album crashed the app would stay open but the bar at the bottom to show what music you have on would glitch out and disappear only with this album
Brand: @723613 Can you send us a screenshot of the album as it shows on your app? /LM",@723613 Hmm. Can you DM us your account's email address? We'll take a closer look /LM https://t.co/ldFdZRiNAt,False,playback_streaming_issue,,normal,Redirect / DM,multi_turn_followup,,,,,,pending,,playback_streaming_issue,"content_catalog_licensing,other_miscellaneous",True,True,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, content_catalog_licensing, other_miscellaneous); guideline priority rules select playback_streaming_issue."
cand_0273,pair_2549174_2549173,2549174,https://t.co/dtqkjEe0yY @SpotifyCares ? Really? @115888 @116130 @117168 @125633,,@724311 Hey Mari! Can you give us a little more info on what the issue is? We'll see what we can suggest /K,True,other_miscellaneous,,noisy_or_attachment_only,Clarification / Request for Info,hard_case_noisy_or_attachment_only,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0274,pair_2549589_2549591,2549592,@SpotifyCares Cheers,"Customer: Spotify ""Discover Weekly"" algorithm seems on point this week ... 
https://t.co/D7JGN77oUl
Customer: Please fix your @13281 integration on @117014 4 though ok please @SpotifyCares  cheers.
Brand: @724403 Hey, we hear you! Rest assured, your feedback has been noted and passed onto the team 👊🏼 /AY","@724403 No worries! If you ever need anything else, just shout and we'll come running 🏃 /DF",False,playlist_library_curation,,context_dependent_followup,Generic Acknowledgement,hard_case_context_dependent_followup,,,,,,pending,,playlist_library_curation,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches playlist_library_curation."
cand_0275,pair_2560538_2560537,2560538,"WHY THE FUCK IS 'TAKE CARE' NOT ON SPOTIFY ANYMORE 
@115888",,@726762 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /DF,True,unclear_insufficient_context,,sarcasm_slang_hostile,Information / Explanation,hard_case_sarcasm_slang_hostile,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0276,pair_2560555_2560553,2560555,@115888 WHY DID YOU REMOVE “Take Care” album 💔❌🚫,,@726767 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /DF,True,content_catalog_licensing,content_catalog_licensing,normal,Information / Explanation,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0277,pair_2564276_2564275,2564276,I haven't had a Twitter in years and I made this one specifically to get your attention @7997 @SpotifyCares @115888 PLEASE CONSIDER ME FOR YOUR HR TRAINEE PROGRAM!!! I will tweet at you every day if I have to!! I want this opportunity SO badly! What do I have to do?! https://t.co/oeO1JQbk6J,,"@727608 Hi Ellyn. For more information, we'd recommend checking out: https://t.co/81lRGEkMyg. Good luck! /WW",True,other_miscellaneous,,normal,Other / Miscellaneous,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0278,pair_2572268_2572267,2572268,@115888 how do I find out what user name/password are linked to a phone number?,,@729410 Hi Toni-Marie! Are you having trouble accessing your account? Let us know what's going on and we'll do our best to help /WW,True,account_access_credentials,account_access_credentials,normal,Clarification / Request for Info,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0279,pair_2578868_2578867,2578868,@SpotifyCares  I can't listen to music on my HiFi as u have removed the okyo support why?? I'm paying for nothing!!,,"@731109 Hey there, we hear you! Could you let us know the make/model of your Onkyo device? We'll see if we can lend a hand /TB",True,content_catalog_licensing,content_catalog_licensing,normal,Clarification / Request for Info,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0280,pair_2580743_2580742,2580743,ugh everytime i get a snapchat notification it stops my spotify music its so annoying,,"@731469 Hey Torin! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest /AP",True,playback_streaming_issue,playback_streaming_issue,normal,Clarification / Request for Info,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0281,pair_2591023_2591022,2591023,"@SpotifyCares I cant download ANY song, whats going on?",,"@733855 Hey there! What device, operating system, and Spotify version are your using? Are you getting any specific error messages while downloading tracks for offline use? We'll see what we can suggest /CE",True,offline_downloads_issue,offline_downloads_issue,normal,Clarification / Request for Info,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0282,pair_2596636_2596635,2596638,@SpotifyCares Thanks. I appreciate the reply.,"Customer: When are we getting podcast stats @115888?
Brand: @735201 Hey there! We're afraid we don't have any info on this, but we'll pass your feedback on to the relevant folks /GS","@735201 No worries. If you have other questions, or if you need help with anything else, just give us a shout. https://t.co/m4HWSbgHVZ /GS",False,unclear_insufficient_context,,context_dependent_followup,Generic Acknowledgement,hard_case_context_dependent_followup,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
